"package_name","long_name","short_name","requirement","expected_value","occurrence","syntax","preferred_unit","definition","pos","ctime"
"wastewater/sludge","pH","ph","X","measurement value","1","{float}","","pH measurement",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","perturbation","perturbation","X","perturbation type name;time interval","m","{text};{interval}","","type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","phosphate","phosphate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of phosphate",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","pre-treatment","pre_treatment","X","pre-treatment type","1","{text}","","the process of pre-treatment removes materials that can be easily collected from the raw wastewater",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","primary treatment","primary_treatment","X","primary treatment type","1","{text}","","the process to produce both a generally homogeneous liquid capable of being treated biologically and a sludge that can be separately treated or processed",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","reactor type","reactor_type","X","reactor type name","1","{text}","","anaerobic digesters can be designed and engineered to operate using a number of different process configurations, as batch or continuous, mesophilic, high solid or low solid, and single stage or multistage",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sample salinity","samp_salinity","X","measurement value","1","{float} {unit}","practical salinity unit, percentage","salinity of sample, i.e. measure of total salt concentration",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sample storage duration","samp_store_dur","X","time interval","1","{interval}","","duration for which sample was stored",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sample storage location","samp_store_loc","X","location name","1","{text}","","location at which sample was stored, usually name of a specific freezer/room",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sample storage temperature","samp_store_temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature at which sample was stored, e.g. -80 degree Celsius",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sample volume or weight for DNA extraction","samp_vol_we_dna_ext","X","measurement value","1","{float} {unit}","millliter, gram, milligram","volume (mL) or weight (g) of sample processed for DNA extraction",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","secondary treatment","secondary_treatment","X","secondary treatment type","1","{text}","","the process for substantially degrading the biological content of the sewage ",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sewage type","sewage_type","X","sewage type name","1","{text}","","type of wastewater treatment plant as municipial or industrial",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sludge retention time","sludge_retent_time","X","measurement value","1","{float} {unit}","hours","the time activated sludge remains in reactor",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","sodium","sodium","X","measurement value","1","{float} {unit}","parts per million","sodium concentration",1,"2010-05-26 13:32:33.805048+02"
"wastewater/sludge","soluble inorganic material","soluble_inorg_mat","X","soluble inorganic material name;measurement value","m","{text};{float} {unit}","gram, microgram, mole per liter, gram per liter, parts per million","concentration of substances such as ammonia, road-salt, sea-salt, cyanide, hydrogen sulfide, thiocyanates, thiosulfates, etc.",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","soluble organic material","soluble_org_mat","X","soluble organic material name;measurement value","m","{text};{float} {unit}","gram, microgram, mole per liter, gram per liter, parts per million","concentration of substances such as urea, fruit sugars, soluble proteins, drugs, pharmaceuticals, etc.",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","suspended solids","suspend_solids","X","suspended solid name;measurement value","m","{text};{float} {unit}","gram, microgram, mole per liter, gram per liter, part per million","concentration of substances including a wide variety of material, such as silt, decaying plant and animal matter, etc,; can include multiple substances",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","temperature","temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature of the sample at time of sampling",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","tertiary treatment","tertiary_treatment","X","tertiary treatment type","1","{text}","","the process providing a final treatment stage to raise the effluent quality before it is discharged to the receiving environment",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","total nitrogen","tot_nitro","X","measurement value","1","{float} {unit}","microgram per liter, micromole per liter","total nitrogen concentration of water samples, calculated by: total nitrogen = total dissolved nitrogen + particulate nitrogen. Can also be measured without filtering, reported as nitrogen",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","total phosphate","tot_phosphate","X","measurement value","1","{float} {unit}","microgram per liter, micromole per liter","total amount or concentration of phosphate",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","wastewater type","wastewater_type","X","wastewater type name","1","{text}","","the origin of wastewater such as human waste, rainfall, storm drains, etc.",1,"2009-10-25 21:05:58.465538+01"
"water","altitude","alt","-","measurement value","1","{float} m","meter","the altitude of the sample is the vertical distance between Earth's surface above sea level and the sampled position in the air",0,"2010-06-04 11:53:30.774147+02"
"water","depth","depth","M","measurement value","1","{float} m","","depth is defined as the vertical distance below local surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectivly. Depth can be reported as an interval for subsurface samples",0,"2010-06-04 11:50:13.589211+02"
"water","elevation","elev","C","measurement value","1","{float} {unit}","meter","the elevation of the sampling site as measured by the vertical distance from mean sea level",0,"2010-06-04 11:54:28.264645+02"
"water","alkalinity","alkalinity","X","measurement value","1","{float} {unit}","milliequivalent per liter","alkalinity, the ability of a solution to neutralize acids to the equivalence point of carbonate or bicarbonate",1,"2009-10-25 21:05:58.465538+01"
"water","alkyl diethers","alkyl_diethers","X","measurement value","1","{float} {unit}","mole per liter","concentration of alkyl diethers ",1,"2009-10-25 21:05:58.465538+01"
"water","aminopeptidase activity","aminopept_act","X","measurement value","1","{float} {unit}","mole per liter per hour","measurement of aminopeptidase activity",1,"2009-10-25 21:05:58.465538+01"
"water","ammonium","ammonium","X","measurement value","1","{float} {unit}","micromole per liter","concentration of ammonium",1,"2009-10-25 21:05:58.465538+01"
"water","atmospheric data","atmospheric_data","X","atmospheric data name;measurement value","m","{text};{float} {unit}","","measurement of atmospheric data; can include multiple data",1,"2009-10-25 21:05:58.465538+01"
"water","bacterial carbon production","bacteria_carb_prod","X","measurement value","1","{float} {unit}","nanogram per hour","measurement of bacterial carbon production",1,"2009-10-25 21:05:58.465538+01"
"water","bacterial production","bac_prod","X","measurement value","1","{float} {unit}","milligram per cubic meter per day","bacterial production in the water column measured by isotope uptake",1,"2014-01-21 14:59:06.915968+01"
"water","bacterial respiration","bac_resp","X","measurement value","1","{float} {unit}","milligram per cubic meter per day","measurement of bacterial resporation in the water column",1,"2014-01-21 15:00:00.369973+01"
"water","biomass","biomass","X","biomass type;measurement value","m","{text};{float} {unit}","ton, kilogram, gram","amount of biomass; should include the name for the part of biomass measured, e.g. microbial, total. can include multiple measurements",1,"2009-10-25 21:05:58.465538+01"
"water","bishomohopanol","bishomohopanol","X","measurement value","1","{float} {unit}","microgram per liter, microgram per gram","concentration of bishomohopanol ",1,"2009-10-25 21:05:58.465538+01"
"water","bromide","bromide","X","measurement value","1","{float} {unit}","parts per million","concentration of bromide ",1,"2009-10-25 21:05:58.465538+01"
"water","calcium","calcium","X","measurement value","1","{float} {unit}","milligram per liter, micromole per liter, parts per million","concentration of calcium",1,"2009-10-25 21:05:58.465538+01"
"water","carbon/nitrogen ratio","carb_nitro_ratio","X","measurement value","1","{float} {unit}","","ratio of amount or concentrations of carbon to nitrogen",1,"2009-10-25 21:05:58.465538+01"
"water","chemical administration","chem_administration","X","CHEBI;timestamp","m","{term}; {timestamp}","","list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v 111), http://purl.bioontology.org/ontology/CHEBI",1,"2009-10-25 21:05:58.465538+01"
"water","chloride","chloride","X","measurement value","1","{float} {unit}","milligram per liter","concentration of chloride ",1,"2009-10-25 21:05:58.465538+01"
"water","chlorophyll","chlorophyll","X","measurement value","1","{float} {unit}","milligram per cubic meter, microgram per liter","concentration of chlorophyll",1,"2009-10-25 21:05:58.465538+01"
"water","conductivity","conduc","X","measurement value","1","{float} {unit}","milliSiemens per centimeter","electrical conductivity of water",1,"2014-01-21 14:55:06.653111+01"
"water","density","density","X","measurement value","1","{float} {unit}","gram per cubic meter","density of sample",1,"2009-10-25 21:05:58.465538+01"
"water","diether lipids","diether_lipids","X","diether lipid name;measurement value","m","{text};{float} {unit}","nanogram per liter","concentration of diether lipids; can include multiple types of diether lipids",1,"2009-10-25 21:05:58.465538+01"
"water","dissolved carbon dioxide","diss_carb_dioxide","X","measurement value","1","{float} {unit}","micromole per liter","concentration of dissolved carbon dioxide",1,"2009-10-25 21:05:58.465538+01"
"water","dissolved hydrogen","diss_hydrogen","X","measurement value","1","{float} {unit}","micromole per liter","concentration of dissolved hydrogen",1,"2009-10-25 21:05:58.465538+01"
"water","dissolved inorganic carbon","diss_inorg_carb","X","measurement value","1","{float} {unit}","microgram per liter","dissolved inorganic carbon concentration",1,"2010-05-26 13:40:32.749551+02"
"water","dissolved inorganic nitrogen","diss_inorg_nitro","X","measurement value","1","{float} {unit}","microgram per liter","concentration of dissolved inorganic nitrogen ",1,"2009-10-25 21:05:58.465538+01"
"water","dissolved inorganic phosphorus","diss_inorg_phosp","X","measurement value","1","{float} {unit}","microgram per liter","concentration of dissolved inorganic phosphorus ",1,"2009-10-25 21:05:58.465538+01"
"water","dissolved organic carbon","diss_org_carb","X","measurement value","1","{float} {unit}","micromole per liter","concentration of dissolved organic carbon",1,"2009-10-25 21:05:58.465538+01"
"water","dissolved organic nitrogen","diss_org_nitro","X","measurement value","1","{float} {unit}","microgram per liter, milligram per liter","dissolved organic nitrogen concentration measured as; total dissolved nitrogen - NH4 - NO3 - NO2",1,"2010-05-26 13:41:08.851379+02"
"water","dissolved oxygen","diss_oxygen","X","measurement value","1","{float} {unit}","micromole per kilogram","concentration of dissolved oxygen",1,"2009-10-25 21:05:58.465538+01"
"water","downward PAR","down_par","X","measurement value","1","{float} {unit}","microEinstein per meter per second","visible waveband radiance and irradiance measurements in the water column",1,"2014-01-21 14:58:09.918118+01"
"water","fluorescence","fluor","X","measurement value","1","{float} {unit}","milligram chlorophyll a per cubic meter","raw or converted fluorescence of water",1,"2014-01-21 14:56:49.729103+01"
"water","glucosidase activity","glucosidase_act","X","measurement value","1","{float} {unit}","mol per liter per hour","measurement of glucosidase activity",1,"2009-10-25 21:05:58.465538+01"
"water","light intensity","light_intensity","X","measurement value","1","{float} {unit}","lux","measurement of light intensity",1,"2009-10-25 21:05:58.465538+01"
"water","magnesium","magnesium","X","measurement value","1","{float} {unit}","mole per liter, milligram per liter, parts per million","concentration of magnesium",1,"2009-10-25 21:05:58.465538+01"
"water","mean friction velocity","mean_frict_vel","X","measurement value","1","{float} {unit}","meter per second","measurement of mean friction velocity",1,"2009-10-25 21:05:58.465538+01"
"water","mean peak friction velocity","mean_peak_frict_vel","X","measurement value","1","{float} {unit}","meter per second","measurement of mean peak friction velocity",1,"2009-10-25 21:05:58.465538+01"
"water","miscellaneous parameter","misc_param","X","parameter name;measurement value","m","{text};{float} {unit}","","any other measurement performed or parameter collected, that is not listed here",1,"2009-11-07 14:11:49.883241+01"
"water","n-alkanes","n_alkanes","X","n-alkane name;measurement value","m","{text};{float} {unit}","micromole per liter","concentration of n-alkanes; can include multiple n-alkanes",1,"2009-10-25 21:05:58.465538+01"
"water","nitrate","nitrate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrate",1,"2009-10-25 21:05:58.465538+01"
"water","nitrite","nitrite","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrite",1,"2009-10-25 21:05:58.465538+01"
"water","nitrogen","nitro","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrogen (total)",1,"2009-10-25 21:05:58.465538+01"
"water","organic carbon","org_carb","X","measurement value","1","{float} {unit}","micromole per liter","concentration of organic carbon",1,"2009-10-25 21:05:58.465538+01"
"water","organic matter","org_matter","X","measurement value","1","{float} {unit}","microgram per liter","concentration of organic matter ",1,"2009-10-25 21:05:58.465538+01"
"water","organic nitrogen","org_nitro","X","measurement value","1","{float} {unit}","microgram per liter","concentration of organic nitrogen",1,"2009-10-25 21:05:58.465538+01"
"water","organism count","organism_count","X","organism name;measurement value","m","{text};{float} {unit}","number of organism per cubic meter","total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",1,"2009-11-03 18:07:24.248799+01"
"water","oxygenation status of sample","oxy_stat_samp","X","enumeration","1","[aerobic|anaerobic]","","oxygenation status of sample",1,"2009-10-25 21:05:58.465538+01"
"water","pH","ph","X","measurement value","1","{float}","","pH measurement",1,"2009-10-25 21:05:58.465538+01"
"water","particulate organic carbon","part_org_carb","X","measurement value","1","{float} {unit}","microgram per liter","concentration of particulate organic carbon",1,"2009-10-25 21:05:58.465538+01"
"water","particulate organic nitrogen","part_org_nitro","X","measurement value","1","{float} {unit}","microgram per liter","concentration of particulate organic nitrogen",1,"2009-10-25 21:05:58.465538+01"
"water","perturbation","perturbation","X","perturbation type name;time interval","m","{text};{interval}","","type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",1,"2009-10-25 21:05:58.465538+01"
"water","petroleum hydrocarbon","petroleum_hydrocarb","X","measurement value","1","{float} {unit}","micromole per liter","concentration of petroleum hydrocarbon",1,"2009-10-25 21:05:58.465538+01"
"water","phaeopigments","phaeopigments","X","phaeopigment name;measurement value","m","{text};{float} {unit}","milligram per cubic meter","concentration of phaeopigments; can include multiple phaeopigments",1,"2009-10-25 21:05:58.465538+01"
"water","phosphate","phosphate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of phosphate",1,"2009-10-25 21:05:58.465538+01"
"water","phospholipid fatty acid","phosplipid_fatt_acid","X","phospholipid fatty acid name;measurement value","m","{text};{float} {unit}","mole per gram, mole per liter","concentration of phospholipid fatty acids; can include multiple values",1,"2009-10-25 21:05:58.465538+01"
"water","photon flux","photon_flux","X","measurement value","1","{float} {unit}","micromole per square meter per second","measurement of photon flux",1,"2009-10-25 21:05:58.465538+01"
"water","potassium","potassium","X","measurement value","1","{float} {unit}","parts per million","concentration of potassium ",1,"2009-10-25 21:05:58.465538+01"
"water","pressure","pressure","X","measurement value","1","{float} {unit}","atmosphere","pressure to which the sample is subject, in atmospheres",1,"2009-10-25 21:05:58.465538+01"
"water","primary production","primary_prod","X","measurement value","1","{float} {unit}","milligram per cubic meter per day, gram per square meter per day","measurement of primary production ",1,"2009-10-25 21:05:58.465538+01"
"water","redox potential","redox_potential","X","measurement value","1","{float} {unit}","millivolt","redox potential, measured relative to a hydrogen cell, indicating oxidation or reduction potential",1,"2009-10-25 21:05:58.465538+01"
"water","salinity","salinity","X","measurement value","1","{float} {unit}","practical salinity unit, percentage","salinity measurement",1,"2009-10-25 21:05:58.465538+01"
"water","sample storage duration","samp_store_dur","X","time interval","1","{interval}","","duration for which sample was stored",1,"2009-10-25 21:05:58.465538+01"
"water","sample storage location","samp_store_loc","X","location name","1","{text}","","location at which sample was stored, usually name of a specific freezer/room",1,"2009-10-25 21:05:58.465538+01"
"water","sample storage temperature","samp_store_temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature at which sample was stored, e.g. -80 degree Celsius",1,"2009-10-25 21:05:58.465538+01"
"water","sample volume or weight for DNA extraction","samp_vol_we_dna_ext","X","measurement value","1","{float} {unit}","millliter, gram, milligram","volume (mL) or weight (g) of sample processed for DNA extraction",1,"2009-10-25 21:05:58.465538+01"
"water","silicate","silicate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of silicate",1,"2009-10-25 21:05:58.465538+01"
"water","sodium","sodium","X","measurement value","1","{float} {unit}","parts per million","sodium concentration",1,"2010-05-26 13:32:33.805048+02"
"water","soluble reactive phosphorus","soluble_react_phosp","X","measurement value","1","{float} {unit}","micromole per liter","concentration of soluble reactive phosphorus",1,"2009-10-25 21:05:58.465538+01"
"water","sulfate","sulfate","X","measurement value","1","{float} {unit}","micromole per liter, milligram per liter","concentration of sulfate",1,"2009-10-25 21:05:58.465538+01"
"water","sulfide","sulfide","X","measurement value","1","{float} {unit}","micromole per liter, milligram per liter","concentration of sulfide",1,"2009-10-25 21:05:58.465538+01"
"water","suspended particulate matter","suspend_part_matter","X","measurement value","1","{float} {unit}","milligram per liter","concentration of suspended particulate matter",1,"2009-10-25 21:05:58.465538+01"
"water","temperature","temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature of the sample at time of sampling",1,"2009-10-25 21:05:58.465538+01"
"water","tidal stage","tidal_stage","X","enumeration","1","[low|high]","","stage of tide",1,"2010-05-26 13:21:36.518567+02"
"water","total depth of water column","tot_depth_water_col","X","measurement value","1","{float} {unit}","meter","measurement of total depth of water column",1,"2009-10-25 21:05:58.465538+01"
"water","total dissolved nitrogen","tot_diss_nitro","X","measurement value","1","{float} {unit}","microgram per liter","total dissolved nitrogen concentration, reported as nitrogen, measured by: total dissolved nitrogen = NH4 + NO3NO2 + dissolved organic nitrogen",1,"2010-05-26 13:17:30.944862+02"
"water","total inorganic nitrogen","tot_inorg_nitro","X","measurement value","1","{float} {unit}","microgram per liter","total inorganic nitrogen content",1,"2009-10-25 21:05:58.465538+01"
"water","total nitrogen","tot_nitro","X","measurement value","1","{float} {unit}","microgram per liter, micromole per liter","total nitrogen concentration of water samples, calculated by: total nitrogen = total dissolved nitrogen + particulate nitrogen. Can also be measured without filtering, reported as nitrogen",1,"2009-10-25 21:05:58.465538+01"
"water","total particulate carbon","tot_part_carb","X","measurement value","1","{float} {unit}","microgram per liter, micromole per liter","total particulate carbon content",1,"2009-10-25 21:05:58.465538+01"
"water","total phosphorus","tot_phosp","X","measurement value","1","{float} {unit}","micromole per liter","total phosphorus concentration, calculated by: total phosphorus = total dissolved phosphorus + particulate phosphorus. Can also be measured without filtering, reported as phosphorus",1,"2009-10-25 21:05:58.465538+01"
"water","water current","water_current","X","measurement value","1","{float} {unit}","cubic meter per second, knots","measurement of magnitude and direction of flow within a fluid",1,"2009-10-25 21:05:58.465538+01"
